Time,Intermittent phase,Intermittent mode,Pressure [hPa],Salinity [ä],O_ [% air sat.],O_ MovAvg [% air sat.],O_ Phase,O_ Amplitude,Temperature [¡C],Temperature MovAvg [¡C],Temperature used for compensation [¡C],PowerX4-EAC7 voltage [V] (flush),PowerX4-EAC7 relay number (flush),PowerX4-EAC7 relay state (flush),PowerX4-EAC7 relay current [mA] (flush),PowerX4-EAC7 parent voltage [V] (recirc),PowerX4-EAC7 relay number (recirc),PowerX4-EAC7 relay state (recirc),PowerX4-EAC7 relay current [mA] (recirc)
5:00:14 PM,F27,RITF,1013.25,29.13,83.62,83.62,26.09,7248,39.97,39.97,39.97,112000,2,ON,343,112000,1,OFF,0
5:00:15 PM,F27,RITF,1013.25,29.13,83.37,83.37,26.12,7244,39.97,39.97,39.97,112000,2,ON,343,112000,1,OFF,0
5:00:16 PM,F27,RITF,1013.25,29.13,83.52,83.52,26.1,7247,39.98,39.98,39.98,112000,2,ON,343,112000,1,OFF,0
5:00:17 PM,F27,RITF,1013.25,29.13,83.6,83.6,26.09,7243,39.98,39.98,39.98,112000,2,ON,343,112000,1,OFF,0
5:00:18 PM,F27,RITF,1013.25,29.13,83.6,83.6,26.09,7246,39.98,39.98,39.98,112000,2,ON,343,112000,1,OFF,0
5:00:19 PM,F27,RITF,1013.25,29.13,83.6,83.6,26.09,7247,39.98,39.98,39.98,112000,2,ON,343,112000,1,OFF,0
5:00:20 PM,F27,RITF,1013.25,29.13,83.51,83.51,26.1,7245,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:00:21 PM,F27,RITF,1013.25,29.13,83.17,83.17,26.14,7250,40,40,40,112000,2,ON,344,112000,1,OFF,0
5:00:22 PM,F27,RITF,1013.25,29.13,83.49,83.49,26.1,7250,40,40,40,112000,2,ON,344,112000,1,OFF,0
5:00:23 PM,F27,RITF,1013.25,29.13,83.17,83.17,26.14,7254,40,40,40,112000,2,ON,344,112000,1,OFF,0
5:00:24 PM,F27,RITF,1013.25,29.13,83.41,83.41,26.11,7247,40,40,40,112000,2,ON,344,112000,1,OFF,0
5:00:25 PM,F27,RITF,1013.25,29.13,83.41,83.41,26.11,7250,40,40,40,112000,2,ON,344,112000,1,OFF,0
5:00:26 PM,F27,RITF,1013.25,29.13,83.58,83.58,26.09,7247,40,40,40,112000,2,ON,344,112000,1,OFF,0
5:00:27 PM,F27,RITF,1013.25,29.13,83.43,83.43,26.11,7252,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:00:28 PM,F27,RITF,1013.25,29.13,83.59,83.59,26.09,7249,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:00:29 PM,F27,RITF,1013.25,29.13,83.49,83.49,26.1,7252,40,40,40,112000,2,ON,344,112000,1,OFF,0
5:00:30 PM,F27,RITF,1013.25,29.13,83.75,83.75,26.07,7254,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:00:31 PM,F27,RITF,1013.25,29.13,83.43,83.43,26.11,7252,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:00:32 PM,F27,RITF,1013.25,29.13,83.52,83.52,26.1,7251,39.98,39.98,39.98,112000,2,ON,344,112000,1,OFF,0
5:00:33 PM,F27,RITF,1013.25,29.13,83.77,83.77,26.07,7258,39.98,39.98,39.98,112000,2,ON,344,112000,1,OFF,0
5:00:34 PM,F27,RITF,1013.25,29.13,83.37,83.37,26.12,7259,39.97,39.97,39.97,112000,2,ON,344,112000,1,OFF,0
5:00:35 PM,F27,RITF,1013.25,29.13,83.37,83.37,26.12,7256,39.97,39.97,39.97,112000,2,ON,344,112000,1,OFF,0
5:00:36 PM,F27,RITF,1013.25,29.13,83.6,83.6,26.09,7254,39.98,39.98,39.98,112000,2,ON,344,112000,1,OFF,0
5:00:37 PM,F27,RITF,1013.25,29.13,83.1,83.1,26.15,7253,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:00:38 PM,F27,RITF,1013.25,29.13,83.18,83.18,26.14,7250,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:00:39 PM,F27,RITF,1013.25,29.13,83.75,83.75,26.07,7257,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:00:40 PM,F27,RITF,1013.25,29.13,83.41,83.41,26.11,7258,40,40,40,112000,2,ON,342,112000,1,OFF,0
5:00:41 PM,F27,RITF,1013.25,29.13,83.67,83.67,26.08,7253,39.99,39.99,39.99,112000,2,ON,342,112000,1,OFF,0
5:00:42 PM,F27,RITF,1013.25,29.13,83.26,83.26,26.13,7255,39.99,39.99,39.99,112000,2,ON,342,112000,1,OFF,0
5:00:43 PM,F27,RITF,1013.25,29.13,83.25,83.25,26.13,7254,40,40,40,112000,2,ON,342,112000,1,OFF,0
5:00:44 PM,F27,RITF,1013.25,29.13,83.09,83.09,26.15,7260,40,40,40,112000,2,ON,342,112000,1,OFF,0
5:00:45 PM,F27,RITF,1013.25,29.13,83.43,83.43,26.11,7260,39.99,39.99,39.99,112000,2,ON,342,112000,1,OFF,0
5:00:46 PM,F27,RITF,1013.25,29.13,83.34,83.34,26.12,7260,39.99,39.99,39.99,112000,2,ON,342,112000,1,OFF,0
5:00:47 PM,F27,RITF,1013.25,29.13,83.18,83.18,26.14,7252,39.99,39.99,39.99,112000,2,ON,342,112000,1,OFF,0
5:00:48 PM,F27,RITF,1013.25,29.13,83.41,83.41,26.11,7254,40,40,40,112000,2,ON,342,112000,1,OFF,0
5:00:49 PM,F27,RITF,1013.25,29.13,83.48,83.48,26.1,7259,40.01,40.01,40.01,112000,2,ON,342,112000,1,OFF,0
5:00:50 PM,F27,RITF,1013.25,29.13,83.3,83.3,26.12,7255,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:00:51 PM,F27,RITF,1013.25,29.13,83.22,83.22,26.13,7259,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:00:52 PM,F27,RITF,1013.25,29.13,83.37,83.37,26.11,7258,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:00:53 PM,F27,RITF,1013.25,29.13,83.29,83.29,26.12,7254,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:00:54 PM,F27,RITF,1013.25,29.13,83.38,83.38,26.11,7257,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:00:55 PM,F27,RITF,1013.25,29.13,82.99,82.99,26.16,7256,40.01,40.01,40.01,112000,2,ON,344,112000,1,OFF,0
5:00:56 PM,F27,RITF,1013.25,29.13,82.99,82.99,26.16,7260,40.01,40.01,40.01,112000,2,ON,344,112000,1,OFF,0
5:00:57 PM,F27,RITF,1013.25,29.13,83.49,83.49,26.1,7260,40,40,40,112000,2,ON,344,112000,1,OFF,0
5:00:58 PM,F27,RITF,1013.25,29.13,83.25,83.25,26.13,7257,40,40,40,112000,2,ON,344,112000,1,OFF,0
5:00:59 PM,F27,RITF,1013.25,29.13,83.34,83.34,26.12,7259,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:01:00 PM,F27,RITF,1013.25,29.13,83.25,83.25,26.13,7260,40,40,40,112000,2,ON,344,112000,1,OFF,0
5:01:01 PM,F27,RITF,1013.25,29.13,83.18,83.18,26.14,7261,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:01:02 PM,F27,RITF,1013.25,29.13,83.1,83.1,26.15,7259,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:01:03 PM,F27,RITF,1013.25,29.13,83.02,83.02,26.16,7257,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:01:04 PM,F27,RITF,1013.25,29.13,82.86,82.86,26.18,7260,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:01:05 PM,F27,RITF,1013.25,29.13,83.26,83.26,26.13,7258,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:01:06 PM,F27,RITF,1013.25,29.13,83.25,83.25,26.13,7262,40,40,40,112000,2,ON,344,112000,1,OFF,0
5:01:07 PM,F27,RITF,1013.25,29.13,82.94,82.94,26.17,7258,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:01:08 PM,F27,RITF,1013.25,29.13,83.1,83.1,26.15,7258,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:01:09 PM,F27,RITF,1013.25,29.13,83.43,83.43,26.11,7256,39.99,39.99,39.99,112000,2,ON,344,112000,1,OFF,0
5:01:10 PM,F27,RITF,1013.25,29.13,83.74,83.74,26.07,7259,40,40,40,112000,2,ON,344,112000,1,OFF,0
5:01:11 PM,F27,RITF,1013.25,29.13,83.07,83.07,26.15,7258,40.01,40.01,40.01,112000,2,ON,344,112000,1,OFF,0
5:01:12 PM,F27,RITF,1013.25,29.13,83.45,83.45,26.1,7261,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:13 PM,F27,RITF,1013.25,29.13,83.44,83.44,26.1,7258,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:01:14 PM,F27,RITF,1013.25,29.13,83.52,83.52,26.09,7259,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:01:15 PM,F27,RITF,1013.25,29.13,83.1,83.1,26.14,7257,40.05,40.05,40.05,112000,2,ON,344,112000,1,OFF,0
5:01:16 PM,F27,RITF,1013.25,29.13,83.26,83.26,26.12,7259,40.05,40.05,40.05,112000,2,ON,344,112000,1,OFF,0
5:01:17 PM,F27,RITF,1013.25,29.13,83.26,83.26,26.12,7258,40.05,40.05,40.05,112000,2,ON,344,112000,1,OFF,0
5:01:18 PM,F27,RITF,1013.25,29.13,83.1,83.1,26.14,7262,40.05,40.05,40.05,112000,2,ON,344,112000,1,OFF,0
5:01:19 PM,F27,RITF,1013.25,29.13,83.13,83.13,26.14,7259,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:20 PM,F27,RITF,1013.25,29.13,83.14,83.14,26.14,7256,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:01:21 PM,F27,RITF,1013.25,29.13,83.38,83.38,26.11,7255,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:01:22 PM,F27,RITF,1013.25,29.13,83.06,83.06,26.15,7255,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:01:23 PM,F27,RITF,1013.25,29.13,83.4,83.4,26.11,7254,40.01,40.01,40.01,112000,2,ON,344,112000,1,OFF,0
5:01:24 PM,F27,RITF,1013.25,29.13,83.21,83.21,26.13,7258,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:25 PM,F27,RITF,1013.25,29.13,83.29,83.29,26.12,7253,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:26 PM,F27,RITF,1013.25,29.13,83.37,83.37,26.11,7261,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:27 PM,F27,RITF,1013.25,29.13,83.06,83.06,26.15,7262,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:01:28 PM,F27,RITF,1013.25,29.13,83.14,83.14,26.14,7258,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:01:29 PM,F27,RITF,1013.25,29.13,83.15,83.15,26.14,7256,40.01,40.01,40.01,112000,2,ON,344,112000,1,OFF,0
5:01:30 PM,F27,RITF,1013.25,29.13,83.48,83.48,26.1,7260,40.01,40.01,40.01,112000,2,ON,344,112000,1,OFF,0
5:01:31 PM,F27,RITF,1013.25,29.13,83.47,83.47,26.1,7261,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:01:32 PM,F27,RITF,1013.25,29.13,83.14,83.14,26.14,7264,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:01:33 PM,F27,RITF,1013.25,29.13,82.98,82.98,26.16,7262,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:01:34 PM,F27,RITF,1013.25,29.13,83.29,83.29,26.12,7257,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:35 PM,F27,RITF,1013.25,29.13,83.37,83.37,26.11,7264,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:36 PM,F27,RITF,1013.25,29.13,83.04,83.04,26.15,7258,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:37 PM,F27,RITF,1013.25,29.13,83.36,83.36,26.11,7254,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:01:38 PM,F27,RITF,1013.25,29.13,83.1,83.1,26.14,7257,40.05,40.05,40.05,112000,2,ON,344,112000,1,OFF,0
5:01:39 PM,F27,RITF,1013.25,29.13,83.34,83.34,26.11,7258,40.05,40.05,40.05,112000,2,ON,344,112000,1,OFF,0
5:01:40 PM,F27,RITF,1013.25,29.13,83.34,83.34,26.11,7261,40.05,40.05,40.05,112000,2,ON,344,112000,1,OFF,0
5:01:41 PM,F27,RITF,1013.25,29.13,83.68,83.68,26.07,7258,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:01:42 PM,F27,RITF,1013.25,29.13,83.52,83.52,26.09,7250,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:01:43 PM,F27,RITF,1013.25,29.13,83.44,83.44,26.1,7249,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:01:44 PM,F27,RITF,1013.25,29.13,83.38,83.38,26.11,7251,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:01:45 PM,F27,RITF,1013.25,29.13,83.62,83.62,26.08,7253,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:46 PM,F27,RITF,1013.25,29.13,83.13,83.13,26.14,7249,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:47 PM,F27,RITF,1013.25,29.13,83.13,83.13,26.14,7255,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:48 PM,F27,RITF,1013.25,29.13,83.63,83.63,26.08,7254,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:01:49 PM,F27,RITF,1013.25,29.13,83.37,83.37,26.11,7255,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:50 PM,F27,RITF,1013.25,29.13,83.21,83.21,26.13,7255,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:51 PM,F27,RITF,1013.25,29.13,83.53,83.53,26.09,7249,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:52 PM,F27,RITF,1013.25,29.13,83.14,83.14,26.14,7255,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:01:53 PM,F27,RITF,1013.25,29.13,83.45,83.45,26.1,7252,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:01:54 PM,F27,RITF,1013.25,29.13,83.19,83.19,26.13,7252,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:01:55 PM,F27,RITF,1013.25,29.13,83.42,83.42,26.1,7253,40.05,40.05,40.05,112000,2,ON,344,112000,1,OFF,0
5:01:56 PM,F27,RITF,1013.25,29.13,83.11,83.11,26.14,7253,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:01:57 PM,F27,RITF,1013.25,29.13,83.59,83.59,26.08,7256,40.05,40.05,40.05,112000,2,ON,344,112000,1,OFF,0
5:01:58 PM,F27,RITF,1013.25,29.13,83.34,83.34,26.11,7251,40.05,40.05,40.05,112000,2,ON,344,112000,1,OFF,0
5:01:59 PM,F27,RITF,1013.25,29.13,83.36,83.36,26.11,7251,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:02:00 PM,F27,RITF,1013.25,29.13,83.52,83.52,26.09,7255,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:02:01 PM,F27,RITF,1013.25,29.13,83.36,83.36,26.11,7255,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:02:02 PM,F27,RITF,1013.25,29.13,83.27,83.27,26.12,7255,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:02:03 PM,F27,RITF,1013.25,29.13,83.36,83.36,26.11,7251,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:02:04 PM,F27,RITF,1013.25,29.13,83.18,83.18,26.13,7248,40.05,40.05,40.05,112000,2,ON,344,112000,1,OFF,0
5:02:05 PM,F27,RITF,1013.25,29.13,83.52,83.52,26.09,7249,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:02:06 PM,F27,RITF,1013.25,29.13,83.68,83.68,26.07,7248,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:02:07 PM,F27,RITF,1013.25,29.13,83.52,83.52,26.09,7244,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:02:08 PM,F27,RITF,1013.25,29.13,83.47,83.47,26.1,7253,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:02:09 PM,F27,RITF,1013.25,29.13,83.62,83.62,26.08,7247,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:02:10 PM,F27,RITF,1013.25,29.13,83.53,83.53,26.09,7250,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:02:11 PM,F27,RITF,1013.25,29.13,83.45,83.45,26.1,7245,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:02:12 PM,F27,RITF,1013.25,29.13,83.45,83.45,26.1,7244,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:02:13 PM,F27,RITF,1013.25,29.13,83.37,83.37,26.11,7241,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:02:14 PM,F27,RITF,1013.25,29.13,83.3,83.3,26.12,7252,40.02,40.02,40.02,112000,2,ON,344,112000,1,OFF,0
5:02:15 PM,F27,RITF,1013.25,29.13,83.53,83.53,26.09,7242,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:02:16 PM,F27,RITF,1013.25,29.13,83.78,83.78,26.06,7243,40.03,40.03,40.03,112000,2,ON,344,112000,1,OFF,0
5:02:17 PM,F27,RITF,1013.25,29.13,83.44,83.44,26.1,7248,40.04,40.04,40.04,112000,2,ON,344,112000,1,OFF,0
5:02:18 PM,F27,RITF,1013.25,29.13,83.25,83.25,26.12,7248,40.06,40.06,40.06,112000,2,ON,344,112000,1,OFF,0
5:02:19 PM,F27,RITF,1013.25,29.13,83.49,83.49,26.09,7249,40.06,40.06,40.06,112000,2,ON,344,112000,1,OFF,0
5:02:20 PM,F27,RITF,1013.25,29.13,83.41,83.41,26.1,7248,40.06,40.06,40.06,112000,2,ON,344,112000,1,OFF,0
5:02:21 PM,F27,RITF,1013.25,29.13,83.4,83.4,26.1,7243,40.07,40.07,40.07,112000,2,ON,342,112000,1,OFF,0
5:02:22 PM,F27,RITF,1013.25,29.13,83.48,83.48,26.09,7243,40.07,40.07,40.07,112000,2,ON,342,112000,1,OFF,0
5:02:23 PM,F27,RITF,1013.25,29.13,83.49,83.49,26.09,7244,40.06,40.06,40.06,112000,2,ON,342,112000,1,OFF,0
5:02:24 PM,F27,RITF,1013.25,29.13,83.48,83.48,26.09,7242,40.07,40.07,40.07,112000,2,ON,342,112000,1,OFF,0
5:02:25 PM,F27,RITF,1013.25,29.13,83.41,83.41,26.1,7241,40.06,40.06,40.06,112000,2,ON,342,112000,1,OFF,0
5:02:26 PM,F27,RITF,1013.25,29.13,83.64,83.64,26.07,7241,40.07,40.07,40.07,112000,2,ON,342,112000,1,OFF,0
5:02:27 PM,F27,RITF,1013.25,29.13,83.72,83.72,26.06,7246,40.07,40.07,40.07,112000,2,ON,342,112000,1,OFF,0
5:02:28 PM,F27,RITF,1013.25,29.13,83.8,83.8,26.05,7241,40.07,40.07,40.07,112000,2,ON,342,112000,1,OFF,0
5:02:29 PM,F27,RITF,1013.25,29.13,83.41,83.41,26.1,7243,40.06,40.06,40.06,112000,2,ON,342,112000,1,OFF,0
5:02:30 PM,F27,RITF,1013.25,29.13,84.13,84.13,26.01,7242,40.07,40.07,40.07,112000,2,ON,342,112000,1,OFF,0
5:02:31 PM,F27,RITF,1013.25,29.13,83.74,83.74,26.06,7243,40.06,40.06,40.06,112000,2,ON,342,112000,1,OFF,0
5:02:32 PM,F27,RITF,1013.25,29.13,83.49,83.49,26.09,7241,40.06,40.06,40.06,112000,2,ON,344,112000,1,OFF,0
5:02:33 PM,F27,RITF,1013.25,29.13,83.56,83.56,26.08,7239,40.07,40.07,40.07,112000,2,ON,344,112000,1,OFF,0
5:02:34 PM,F27,RITF,1013.25,29.13,83.46,83.46,26.09,7238,40.08,40.08,40.08,112000,2,ON,344,112000,1,OFF,0
5:02:35 PM,F27,RITF,1013.25,29.13,83.71,83.71,26.06,7234,40.08,40.08,40.08,112000,2,ON,344,112000,1,OFF,0
5:02:36 PM,F27,RITF,1013.25,29.13,83.63,83.63,26.07,7239,40.08,40.08,40.08,112000,2,ON,344,112000,1,OFF,0
5:02:37 PM,F27,RITF,1013.25,29.13,83.38,83.38,26.1,7239,40.08,40.08,40.08,112000,2,ON,344,112000,1,OFF,0
5:02:38 PM,F27,RITF,1013.25,29.13,83.4,83.4,26.1,7239,40.07,40.07,40.07,112000,2,ON,344,112000,1,OFF,0
5:02:39 PM,F27,RITF,1013.25,29.13,83.48,83.48,26.09,7238,40.07,40.07,40.07,112000,2,ON,344,112000,1,OFF,0
5:02:40 PM,F27,RITF,1013.25,29.13,83.57,83.57,26.08,7235,40.06,40.06,40.06,112000,2,ON,344,112000,1,OFF,0
5:02:41 PM,F27,RITF,1013.25,29.13,83.82,83.82,26.05,7239,40.06,40.06,40.06,112000,2,ON,344,112000,1,OFF,0
5:02:42 PM,F27,RITF,1013.25,29.13,83.4,83.4,26.1,7239,40.07,40.07,40.07,112000,2,ON,344,112000,1,OFF,0
5:02:43 PM,F27,RITF,1013.25,29.13,83.8,83.8,26.05,7237,40.07,40.07,40.07,112000,2,ON,344,112000,1,OFF,0
5:02:44 PM,F27,RITF,1013.25,29.13,83.79,83.79,26.05,7235,40.08,40.08,40.08,112000,2,ON,344,112000,1,OFF,0
5:02:45 PM,F27,RITF,1013.25,29.13,83.8,83.8,26.05,7238,40.07,40.07,40.07,112000,2,ON,344,112000,1,OFF,0
5:02:46 PM,F27,RITF,1013.25,29.13,83.54,83.54,26.08,7239,40.08,40.08,40.08,112000,2,ON,344,112000,1,OFF,0
5:02:47 PM,F27,RITF,1013.25,29.13,83.54,83.54,26.08,7243,40.08,40.08,40.08,112000,2,ON,344,112000,1,OFF,0
5:02:48 PM,F27,RITF,1013.25,29.13,83.72,83.72,26.06,7239,40.07,40.07,40.07,112000,2,ON,344,112000,1,OFF,0
5:02:49 PM,F27,RITF,1013.25,29.13,83.54,83.54,26.08,7238,40.08,40.08,40.08,112000,2,ON,344,112000,1,OFF,0
5:02:50 PM,F27,RITF,1013.25,29.13,83.79,83.79,26.05,7242,40.08,40.08,40.08,112000,2,ON,344,112000,1,OFF,0
5:02:51 PM,F27,RITF,1013.25,29.13,83.89,83.89,26.04,7237,40.07,40.07,40.07,112000,2,ON,344,112000,1,OFF,0
5:02:52 PM,F27,RITF,1013.25,29.13,83.56,83.56,26.08,7240,40.07,40.07,40.07,112000,2,ON,343,112000,1,OFF,0
5:02:53 PM,F27,RITF,1013.25,29.13,83.48,83.48,26.09,7236,40.07,40.07,40.07,112000,2,ON,343,112000,1,OFF,0
5:02:54 PM,F27,RITF,1013.25,29.13,83.89,83.89,26.04,7233,40.07,40.07,40.07,112000,2,ON,343,112000,1,OFF,0
5:02:55 PM,F27,RITF,1013.25,29.13,83.74,83.74,26.06,7236,40.06,40.06,40.06,112000,2,ON,343,112000,1,OFF,0
5:02:56 PM,F27,RITF,1013.25,29.13,83.72,83.72,26.06,7234,40.07,40.07,40.07,112000,2,ON,343,112000,1,OFF,0
5:02:57 PM,F27,RITF,1013.25,29.13,83.72,83.72,26.06,7231,40.07,40.07,40.07,112000,2,ON,343,112000,1,OFF,0
5:02:58 PM,F27,RITF,1013.25,29.13,83.72,83.72,26.06,7235,40.07,40.07,40.07,112000,2,ON,343,112000,1,OFF,0
5:02:59 PM,F27,RITF,1013.25,29.13,83.64,83.64,26.07,7230,40.07,40.07,40.07,112000,2,ON,343,112000,1,OFF,0
5:03:00 PM,F27,RITF,1013.25,29.13,83.69,83.69,26.06,7230,40.09,40.09,40.09,112000,2,ON,343,112000,1,OFF,0
5:03:01 PM,F27,RITF,1013.25,29.13,83.61,83.61,26.07,7235,40.09,40.09,40.09,112000,2,ON,343,112000,1,OFF,0
5:03:02 PM,F27,RITF,1013.25,29.13,83.37,83.37,26.1,7229,40.09,40.09,40.09,112000,2,ON,345,112000,1,OFF,0
5:03:03 PM,F27,RITF,1013.25,29.13,83.94,83.94,26.03,7228,40.09,40.09,40.09,112000,2,ON,345,112000,1,OFF,0
5:03:04 PM,F27,RITF,1013.25,29.13,84.12,84.12,26.01,7230,40.08,40.08,40.08,112000,2,ON,345,112000,1,OFF,0
5:03:05 PM,F27,RITF,1013.25,29.13,83.94,83.94,26.03,7231,40.09,40.09,40.09,112000,2,ON,345,112000,1,OFF,0
5:03:06 PM,F27,RITF,1013.25,29.13,83.52,83.52,26.08,7231,40.1,40.1,40.1,112000,2,ON,345,112000,1,OFF,0
5:03:07 PM,F27,RITF,1013.25,29.13,83.94,83.94,26.03,7227,40.09,40.09,40.09,112000,2,ON,345,112000,1,OFF,0
5:03:08 PM,F27,RITF,1013.25,29.13,83.44,83.44,26.09,7231,40.1,40.1,40.1,112000,2,ON,345,112000,1,OFF,0
5:03:09 PM,F27,RITF,1013.25,29.13,83.99,83.99,26.02,7234,40.11,40.11,40.11,112000,2,ON,345,112000,1,OFF,0
5:03:10 PM,F27,RITF,1013.25,29.13,83.93,83.93,26.03,7229,40.1,40.1,40.1,112000,2,ON,345,112000,1,OFF,0
5:03:11 PM,F27,RITF,1013.25,29.13,83.68,83.68,26.06,7225,40.1,40.1,40.1,112000,2,ON,345,112000,1,OFF,0
5:03:12 PM,F27,RITF,1013.25,29.13,84.01,84.01,26.02,7226,40.1,40.1,40.1,112000,2,ON,344,112000,1,OFF,0
5:03:13 PM,F27,RITF,1013.25,29.13,83.84,83.84,26.04,7233,40.1,40.1,40.1,112000,2,ON,344,112000,1,OFF,0
5:03:14 PM,F27,RITF,1013.25,29.13,83.94,83.94,26.03,7230,40.09,40.09,40.09,112000,2,ON,344,112000,1,OFF,0
5:03:15 PM,F27,RITF,1013.25,29.13,83.69,83.69,26.06,7229,40.09,40.09,40.09,112000,2,ON,344,112000,1,OFF,0
5:03:16 PM,F27,RITF,1013.25,29.13,84.02,84.02,26.02,7233,40.09,40.09,40.09,112000,2,ON,344,112000,1,OFF,0
5:03:17 PM,W27,RITW,1013.25,29.13,84.02,84.02,26.02,7227,40.09,40.09,40.09,112000,2,OFF,344,112000,1,ON,0
5:03:18 PM,W27,RITW,1013.25,29.13,85.85,85.85,25.8,7160,40.1,40.1,40.1,112000,2,OFF,344,112000,1,ON,0
5:03:19 PM,W27,RITW,1013.25,29.13,86.43,86.43,25.73,7136,40.11,40.11,40.11,112000,2,OFF,344,112000,1,ON,0
5:03:20 PM,W27,RITW,1013.25,29.13,87.11,87.11,25.65,7099,40.11,40.11,40.11,112000,2,OFF,344,112000,1,ON,0
5:03:21 PM,W27,RITW,1013.25,29.13,87.54,87.54,25.6,7074,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,341
5:03:22 PM,W27,RITW,1013.25,29.13,88.15,88.15,25.53,7044,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,341
